calendar_year,city,state,closed_date,amount_awarded
2012.0,Baton Rouge,LA,,15097.1
2012.0,Baton Rouge,LA,,60187.6
2011.0,Baton Rouge,LA,,12500.0
2011.0,Baton Rouge,LA,,303212.14
2011.0,Baton Rouge,LA,,119389.11
2010.0,Baton Rouge,LA,,331784.39
2010.0,Baton Rouge,LA,,106574.58
2016.0,Baton Rouge,LA,2016-04-13,42000.0
2016.0,Baton Rouge,LA,2016-06-30,51412.43
2016.0,Baton Rouge,LA,2016-09-28,374369.16
2010.0,San Francisco,CA,2010-01-22,25000.0
2010.0,San Francisco,CA,2010-03-02,40000.0
2010.0,San Francisco,CA,2010-05-03,135000.0
2010.0,San Francisco,CA,2010-06-21,35000.0
2010.0,San Francisco,CA,2010-08-17,48500.0
2010.0,San Francisco,CA,2010-08-17,350.0
2011.0,San Francisco,CA,2011-01-13,16000.0
2011.0,San Francisco,CA,2011-03-17,50000.0
2011.0,San Francisco,CA,2011-03-17,10000.0
2011.0,San Francisco,CA,2011-03-17,15000.0
2011.0,San Francisco,CA,2011-03-17,7500.0
2011.0,San Francisco,CA,2011-03-17,2075.0
2011.0,San Francisco,CA,2011-04-21,5000.0
2011.0,San Francisco,CA,2011-04-21,1500.0
2011.0,San Francisco,CA,2011-06-10,8750.0
2011.0,San Francisco,CA,2011-06-30,22500.0
2011.0,San Francisco,CA,2011-09-01,50000.0
2011.0,San Francisco,CA,2011-10-13,1087.33
2012.0,San Francisco,CA,2012-01-19,250.0
2012.0,San Francisco,CA,2012-02-23,10000.0
2012.0,San Francisco,CA,2012-05-17,80000.0
2012.0,San Francisco,CA,2012-06-28,45000.0
2012.0,San Francisco,CA,2012-08-01,1000.0
2012.0,San Francisco,CA,2012-10-11,35000.0
2012.0,San Francisco,CA,2012-10-11,40000.0
2012.0,San Francisco,CA,2012-10-25,125000.0
2012.0,San Francisco,CA,2012-11-15,175000.0
2013.0,San Francisco,CA,2013-01-03,500.0
2013.0,San Francisco,CA,2013-01-03,9500.0
2013.0,San Francisco,CA,2013-04-25,200000.0
2013.0,San Francisco,CA,2013-08-01,1750.0
2013.0,San Francisco,CA,2013-08-15,75000.0
2013.0,San Francisco,CA,2013-10-24,50000.0
2013.0,San Francisco,CA,2013-10-24,30000.0
2013.0,San Francisco,CA,2013-10-24,50000.0
2013.0,San Francisco,CA,2013-12-24,125000.0
2014.0,San Francisco,CA,2014-01-30,9995.0
2014.0,San Francisco,CA,2014-02-28,10000.0
2014.0,San Francisco,CA,2014-03-06,40000.0
2014.0,San Francisco,CA,2014-03-20,247500.0
2014.0,San Francisco,CA,2014-04-10,6000.0
2014.0,San Francisco,CA,2014-08-28,5500000.0
2014.0,San Francisco,CA,2014-09-18,24999.0
2014.0,San Francisco,CA,2014-10-30,210000.0
2014.0,San Francisco,CA,2014-11-25,15000.0
2014.0,San Francisco,CA,2014-12-04,285000.0
2015.0,San Francisco,CA,2015-05-21,50000.0
2015.0,San Francisco,CA,2015-06-25,2000.0
2015.0,San Francisco,CA,2015-06-25,20000.0
2015.0,San Francisco,CA,2015-07-09,20000.0
2015.0,San Francisco,CA,2015-10-15,8000.0
2015.0,San Francisco,CA,2015-10-22,5000.0
2015.0,San Francisco,CA,2015-10-29,15000.0
2015.0,San Francisco,CA,2015-10-29,22500.0
2015.0,San Francisco,CA,2015-11-05,495000.0
2015.0,San Francisco,CA,2015-12-31,35000.0
2016.0,San Francisco,CA,2016-03-03,42500.0
2016.0,San Francisco,CA,2016-11-03,40000.0
2017.0,San Francisco,CA,2017-03-16,23000.0
2017.0,San Francisco,CA,2017-04-13,15000.0
2017.0,San Francisco,CA,2017-08-21,29500.0
2017.0,San Francisco,CA,2017-08-22,30000.0
2017.0,San Francisco,CA,2017-08-24,190000.0
2017.0,San Francisco,CA,2017-09-05,1000.0
2017.0,San Francisco,CA,2017-10-25,15500.0
2018.0,San Francisco,CA,2018-01-31,50000.0
2018.0,San Francisco,CA,2018-01-31,12000.0
2018.0,San Francisco,CA,2018-01-31,25000.0
2018.0,San Francisco,CA,2018-02-08,25000.0
2018.0,San Francisco,CA,2018-05-24,12000.0
2018.0,San Francisco,CA,2018-08-02,275000.0
2018.0,San Francisco,CA,2018-08-23,119909.0
2018.0,San Francisco,CA,2018-10-04,2500.0
2018.0,San Francisco,CA,2018-10-11,1000.0
2018.0,San Francisco,CA,2018-11-05,1500.0
2018.0,San Francisco,CA,2018-11-05,150000.0
2018.0,San Francisco,CA,2018-11-05,8875.0
2019.0,San Francisco,CA,2019-01-31,3727967.74
2019.0,San Francisco,CA,2019-01-31,760000.0
2019.0,San Francisco,CA,2019-03-14,45000.0
2019.0,San Francisco,CA,2019-04-25,13100000.0
2019.0,San Francisco,CA,2019-05-30,50000.0
2019.0,San Francisco,CA,2019-08-01,5290.0
2019.0,San Francisco,CA,2019-08-29,13500.0
2019.0,San Francisco,CA,2019-09-05,140000.0
2019.0,San Francisco,CA,2019-09-18,400000.0
2019.0,San Francisco,CA,2019-12-05,15000.0
2013.0,Memphis,TN,,76916.27
2013.0,Memphis,TN,,13720.28
2013.0,Memphis,TN,,96123.67
2013.0,Memphis,TN,,73606.72
2013.0,Memphis,TN,,1500.0
2013.0,Memphis,TN,,2250.0
2013.0,Memphis,TN,,10000.0
2013.0,Memphis,TN,,300000.0
2013.0,Memphis,TN,,3500.0
2013.0,Memphis,TN,,12000.0
2013.0,Memphis,TN,,19265.51
2013.0,Memphis,TN,,19265.51
2013.0,Memphis,TN,,15000.0
2013.0,Memphis,TN,,116138.0
2013.0,Memphis,TN,,10500.64
2013.0,Memphis,TN,,20000.0
2013.0,Memphis,TN,,6000.0
2013.0,Memphis,TN,,1500.0
2013.0,Memphis,TN,,1500.0
2013.0,Memphis,TN,,5500.0
2013.0,Memphis,TN,,4500.0
2013.0,Memphis,TN,,6000.0
2013.0,Memphis,TN,,7654.43
2013.0,Memphis,TN,,14940.0
2013.0,Memphis,TN,,17000.0
2013.0,Memphis,TN,,5332.5
2013.0,Memphis,TN,,3600.0
2013.0,Memphis,TN,,6000.0
2013.0,Memphis,TN,,200000.0
2013.0,Memphis,TN,,100000.0
2013.0,Memphis,TN,,5399.58
2013.0,Memphis,TN,,2000.0
2014.0,Memphis,TN,,10877.73
2014.0,Memphis,TN,,13410.79
2014.0,Memphis,TN,,68750.0
2014.0,Memphis,TN,,10000.0
2014.0,Memphis,TN,,2500.0
2014.0,Memphis,TN,,70000.0
2014.0,Memphis,TN,,210613.78
2014.0,Memphis,TN,,1973.42
2014.0,Memphis,TN,,99000.0
2014.0,Memphis,TN,,50000.0
2014.0,Memphis,TN,,7500.0
2014.0,Memphis,TN,,15400.0
2014.0,Memphis,TN,,15400.0
2014.0,Memphis,TN,,7250.0
2014.0,Memphis,TN,,42000.0
2014.0,Memphis,TN,,11000.0
2014.0,Memphis,TN,,15000.0
2014.0,Memphis,TN,,2000.0
2014.0,Memphis,TN,,13046.91
2014.0,Memphis,TN,,4027.19
2014.0,Memphis,TN,,8050.0
2014.0,Memphis,TN,,14525.81
2014.0,Memphis,TN,,7199.92
2014.0,Memphis,TN,,11165.93
2014.0,Memphis,TN,,12268.2
2014.0,Memphis,TN,,6314.03
2014.0,Memphis,TN,,90000.0
2014.0,Memphis,TN,,7000.0
2014.0,Memphis,TN,,3750.0
2014.0,Memphis,TN,,700000.0
2014.0,Memphis,TN,,14000.0
2014.0,Memphis,TN,,68622.19
2015.0,Memphis,TN,,4000.0
2015.0,Memphis,TN,,115000.0
2015.0,Memphis,TN,,105000.0
2015.0,Memphis,TN,,21000.0
2015.0,Memphis,TN,,14800.0
2015.0,Memphis,TN,,14800.0
2015.0,Memphis,TN,,15000.0
2015.0,Memphis,TN,,13500.0
2015.0,Memphis,TN,,6000.0
2015.0,Memphis,TN,,8000.0
2015.0,Memphis,TN,,37500.0
2015.0,Memphis,TN,,7716.6
2015.0,Memphis,TN,,6522.0
2015.0,Memphis,TN,,6470.5
2015.0,Memphis,TN,,17900.0
2015.0,Memphis,TN,,35190.0
2015.0,Memphis,TN,,12926.0
2015.0,Memphis,TN,,11000.0
2015.0,Memphis,TN,,20000.0
2015.0,Memphis,TN,,10000.0
2015.0,Memphis,TN,,6016.0
2015.0,Memphis,TN,,7750.0
2015.0,Memphis,TN,,5000.0
2015.0,Memphis,TN,,4000.0
2015.0,Memphis,TN,,4000.0
2015.0,Memphis,TN,,50000.0
2015.0,Memphis,TN,,17500.0
2015.0,Memphis,TN,,5000.0
2015.0,Memphis,TN,,9000.0
2015.0,Memphis,TN,,2500.0
2015.0,Memphis,TN,,956.49
2016.0,Memphis,TN,,3750.0
2016.0,Memphis,TN,,1750.0
2016.0,Memphis,TN,,5500.0
2016.0,Memphis,TN,,5500.0
2016.0,Memphis,TN,,9000.0
2016.0,Memphis,TN,,10425.0
2016.0,Memphis,TN,,22000.0
2016.0,Memphis,TN,,5000.0
2016.0,Memphis,TN,,47500.0
2016.0,Memphis,TN,,60000.0
2016.0,Memphis,TN,,89000.47
2016.0,Memphis,TN,,14200.0
2016.0,Memphis,TN,,14200.0
2016.0,Memphis,TN,,15000.0
2016.0,Memphis,TN,,23500.0
2016.0,Memphis,TN,,22000.0
2016.0,Memphis,TN,,7500.0
2016.0,Memphis,TN,,1600.0
2016.0,Memphis,TN,,900.0
2016.0,Memphis,TN,,15585.0
2016.0,Memphis,TN,,3000.0
2016.0,Memphis,TN,,27766.0
2016.0,Memphis,TN,,19000.0
2016.0,Memphis,TN,,26000.0
2016.0,Memphis,TN,,11750.0
2016.0,Memphis,TN,,6739.0
2016.0,Memphis,TN,,11718.66
2016.0,Memphis,TN,,5000.86
2017.0,Memphis,TN,,68183.0
2017.0,Memphis,TN,,1192.15
2017.0,Memphis,TN,,16000.0
2017.0,Memphis,TN,,14000.0
2017.0,Memphis,TN,,41797.82
2017.0,Memphis,TN,,5085.0
2017.0,Memphis,TN,,97416.05
2017.0,Memphis,TN,,89583.33
2017.0,Memphis,TN,,97916.67
2017.0,Memphis,TN,,400000.0
2017.0,Memphis,TN,,8173.33
2017.0,Memphis,TN,,150000.0
2017.0,Memphis,TN,,15220.0
2017.0,Memphis,TN,,125809.54
2017.0,Memphis,TN,,83184.51
2017.0,Memphis,TN,,17376.1
2017.0,Memphis,TN,,1371.5
2017.0,Memphis,TN,,20000.0
2017.0,Memphis,TN,,30000.0
2017.0,Memphis,TN,,1022.28
2017.0,Memphis,TN,,22000.0
2017.0,Memphis,TN,,40000.0
2017.0,Memphis,TN,,7000.0
2017.0,Memphis,TN,,53000.0
2017.0,Memphis,TN,,1000.0
2017.0,Memphis,TN,,1000.0
2017.0,Memphis,TN,,37092.84
2017.0,Memphis,TN,,1000.0
2017.0,Memphis,TN,,70721.46
2017.0,Memphis,TN,,900.0
2017.0,Memphis,TN,,37092.84
2017.0,Memphis,TN,,37092.84
2017.0,Memphis,TN,,1012.5
2017.0,Memphis,TN,,598.25
2017.0,Memphis,TN,,55000.0
2017.0,Memphis,TN,,20000.0
2017.0,Memphis,TN,,7500.0
2017.0,Memphis,TN,,26000.0
2017.0,Memphis,TN,,1393.25
2017.0,Memphis,TN,,30000.0
2017.0,Memphis,TN,,14000.0
2017.0,Memphis,TN,,37500.0
2017.0,Memphis,TN,,39656.25
2017.0,Memphis,TN,,2500.0
2017.0,Memphis,TN,,2500.0
2017.0,Memphis,TN,,3500.0
2017.0,Memphis,TN,,3500.0
2017.0,Memphis,TN,,7500.0
2017.0,Memphis,TN,,10000.0
2017.0,Memphis,TN,,4500.0
2018.0,Memphis,TN,,56568.42
2018.0,Memphis,TN,,2081.68
2018.0,Memphis,TN,,45000.0
2018.0,Memphis,TN,,156038.38
2018.0,Memphis,TN,,59097.13
2018.0,Memphis,TN,,46504.0
2018.0,Memphis,TN,,8475.87
2018.0,Memphis,TN,,12077.1
2018.0,Memphis,TN,,10000.0
2018.0,Memphis,TN,,18000.0
2018.0,Memphis,TN,,11500.0
2018.0,Memphis,TN,,50000.0
2018.0,Memphis,TN,,115000.0
2018.0,Memphis,TN,,40000.0
2018.0,Memphis,TN,,12000.0
2018.0,Memphis,TN,,50000.0
2018.0,Memphis,TN,,2075.0
2018.0,Memphis,TN,,1912.0
2018.0,Memphis,TN,,2500.0
2018.0,Memphis,TN,,3000.0
2018.0,Memphis,TN,,10787.43
2018.0,Memphis,TN,,6783.0
2018.0,Memphis,TN,,1608.5
2018.0,Memphis,TN,,10000.0
2018.0,Memphis,TN,,5000.0
2018.0,Memphis,TN,,4000.0
2018.0,Memphis,TN,,20000.0
2018.0,Memphis,TN,,4690.0
2018.0,Memphis,TN,,251479.0
2018.0,Memphis,TN,,48521.0
2018.0,Memphis,TN,,85968.55
2018.0,Memphis,TN,,43159.68
2018.0,Memphis,TN,,12500.0
2018.0,Memphis,TN,,20000.0
2018.0,Memphis,TN,,3250.0
2018.0,Memphis,TN,,102831.42
2018.0,Memphis,TN,,21407.02
2018.0,Memphis,TN,,10000.0
2018.0,Memphis,TN,,21882.28
2018.0,Memphis,TN,,2500.0
2018.0,Memphis,TN,,7659.3
2018.0,Memphis,TN,,12000.0
2018.0,Memphis,TN,,35000.0
2018.0,Memphis,TN,,15000.0
2018.0,Memphis,TN,,20196.42
2018.0,Memphis,TN,,9000.0
2018.0,Memphis,TN,,18000.0
2019.0,Memphis,TN,,12400.0
2019.0,Memphis,TN,,12400.0
2019.0,Memphis,TN,,300000.0
2019.0,Memphis,TN,,6000.0
2019.0,Memphis,TN,,34000.0
2019.0,Memphis,TN,,2000.0
2019.0,Memphis,TN,,750.0
2019.0,Memphis,TN,,750.0
2019.0,Memphis,TN,,81666.67
2019.0,Memphis,TN,,81666.67
2019.0,Memphis,TN,,81866.66
2019.0,Memphis,TN,,25227.05
2019.0,Memphis,TN,,1000.0
2019.0,Memphis,TN,,7000.0
2019.0,Memphis,TN,,4750.0
2019.0,Memphis,TN,,4500.0
2019.0,Memphis,TN,,4000.0
2019.0,Memphis,TN,,105000.0
2019.0,Memphis,TN,,30000.0
2019.0,Memphis,TN,,193350.68
2019.0,Memphis,TN,,3500.0
2019.0,Memphis,TN,,1800.0
2019.0,Memphis,TN,,12000.0
2019.0,Memphis,TN,,20000.0
2019.0,Memphis,TN,,40000.0
2019.0,Memphis,TN,,14000.0
2019.0,Memphis,TN,,12000.0
2019.0,Memphis,TN,,7000.0
2019.0,Memphis,TN,,11500.0
2019.0,Memphis,TN,,30000.0
2019.0,Memphis,TN,,19000.0
2019.0,Memphis,TN,,2520.0
2019.0,Memphis,TN,,190000.0
2019.0,Memphis,TN,,190000.0
2010.0,Cleveland,OH,,30000.0
2010.0,Cleveland,OH,,35000.0
2010.0,Cleveland,OH,,110000.0
2010.0,Cleveland,OH,,1000.0
2010.0,Cleveland,OH,,35000.0
2010.0,Cleveland,OH,,110000.0
2010.0,Cleveland,OH,,8500.0
2011.0,Cleveland,OH,,100000.0
2011.0,Cleveland,OH,,100000.0
2011.0,Cleveland,OH,,35454.29
2011.0,Cleveland,OH,,50000.0
2011.0,Cleveland,OH,,25000.0
2011.0,Cleveland,OH,,25000.0
2011.0,Cleveland,OH,,15000.0
2012.0,Cleveland,OH,,1500.0
2012.0,Cleveland,OH,,5500.0
2012.0,Cleveland,OH,,150000.0
2012.0,Cleveland,OH,,150000.0
2012.0,Cleveland,OH,,35000.0
2012.0,Cleveland,OH,,10000.0
2012.0,Cleveland,OH,,15500.0
2012.0,Cleveland,OH,,40000.0
2012.0,Cleveland,OH,,13500.0
2012.0,Cleveland,OH,,6500.0
2012.0,Cleveland,OH,,3500.0
2012.0,Cleveland,OH,,54000.0
2012.0,Cleveland,OH,,579.99
2012.0,Cleveland,OH,,1000.0
2012.0,Cleveland,OH,,750.0
2012.0,Cleveland,OH,,3000.0
2012.0,Cleveland,OH,,10000.0
2012.0,Cleveland,OH,,3500.0
2013.0,Cleveland,OH,,25000.0
2013.0,Cleveland,OH,,500.0
2013.0,Cleveland,OH,,70000.0
2013.0,Cleveland,OH,,60000.0
2013.0,Cleveland,OH,,500.0
2013.0,Cleveland,OH,,16000.0
2013.0,Cleveland,OH,,5000.0
2013.0,Cleveland,OH,,125000.0
2013.0,Cleveland,OH,,1250.0
2013.0,Cleveland,OH,,87000.0
2013.0,Cleveland,OH,,9500.0
2013.0,Cleveland,OH,,154.69
2013.0,Cleveland,OH,,3000.0
2013.0,Cleveland,OH,,250.0
2013.0,Cleveland,OH,,100000.0
2013.0,Cleveland,OH,,4500.0
2013.0,Cleveland,OH,,75000.0
2013.0,Cleveland,OH,,6750.0
2014.0,Cleveland,OH,,9000.0
2014.0,Cleveland,OH,,445000.0
2014.0,Cleveland,OH,,650000.0
2014.0,Cleveland,OH,,205000.0
2014.0,Cleveland,OH,,39000.0
2014.0,Cleveland,OH,,4900.0
2014.0,Cleveland,OH,,12000.0
2014.0,Cleveland,OH,,100000.0
2014.0,Cleveland,OH,,540000.0
2014.0,Cleveland,OH,,725000.0
2014.0,Cleveland,OH,,4500.0
2015.0,Cleveland,OH,,25000.0
2015.0,Cleveland,OH,,40000.0
2015.0,Cleveland,OH,,125500.0
2015.0,Cleveland,OH,,5000.0
2015.0,Cleveland,OH,,30000.0
2015.0,Cleveland,OH,,35000.0
2015.0,Cleveland,OH,,9000.0
2015.0,Cleveland,OH,,1500000.0
2015.0,Cleveland,OH,,1500000.0
2016.0,Cleveland,OH,,500000.0
2016.0,Cleveland,OH,,7500.0
2016.0,Cleveland,OH,,7500.0
2016.0,Cleveland,OH,,75000.0
2016.0,Cleveland,OH,,700000.0
2016.0,Cleveland,OH,,5000.0
2016.0,Cleveland,OH,,80000.0
2016.0,Cleveland,OH,,1000.0
2016.0,Cleveland,OH,,80000.0
2016.0,Cleveland,OH,,15000.0
2016.0,Cleveland,OH,,21500.0
2016.0,Cleveland,OH,,13000.0
2016.0,Cleveland,OH,,375000.0
2016.0,Cleveland,OH,,60000.0
2016.0,Cleveland,OH,,125000.0
2016.0,Cleveland,OH,,43673.18
2016.0,Cleveland,OH,,81326.82
2016.0,Cleveland,OH,,2481326.82
2016.0,Cleveland,OH,,268673.18
2016.0,Cleveland,OH,,300000.0
2017.0,Cleveland,OH,,700000.0
2017.0,Cleveland,OH,,6000.0
2017.0,Cleveland,OH,,1550000.0
2017.0,Cleveland,OH,,700000.0
2017.0,Cleveland,OH,,6000.0
2017.0,Cleveland,OH,,580000.0
2017.0,Cleveland,OH,,87500.0
2017.0,Cleveland,OH,,2390.0
2017.0,Cleveland,OH,,50000.0
2017.0,Cleveland,OH,,25000.0
2017.0,Cleveland,OH,,73548.28
2017.0,Cleveland,OH,,29000.0
2017.0,Cleveland,OH,,125000.0
2017.0,Cleveland,OH,,560000.0
2017.0,Cleveland,OH,,220000.0
2017.0,Cleveland,OH,,220000.0
2018.0,Cleveland,OH,,150000.0
2018.0,Cleveland,OH,,125000.0
2018.0,Cleveland,OH,,560000.0
2018.0,Cleveland,OH,,220000.0
2018.0,Cleveland,OH,,220000.0
2018.0,Cleveland,OH,,400.0
2018.0,Cleveland,OH,,5000.0
2018.0,Cleveland,OH,,50000.0
2019.0,Cleveland,OH,,1520298.73
2019.0,Cleveland,OH,,923833.33
2019.0,Cleveland,OH,,8500.0
2019.0,Cleveland,OH,,198833.33
2019.0,Cleveland,OH,,399023.07
2019.0,Cleveland,OH,,649511.53
2019.0,Cleveland,OH,,2500.0
2019.0,Cleveland,OH,,4500.0
2019.0,Cleveland,OH,,4500.0
2019.0,Cleveland,OH,,65000.0
2019.0,Cleveland,OH,,40000.0
2019.0,Cleveland,OH,,260000.0
2019.0,Cleveland,OH,,910000.0
2019.0,Cleveland,OH,,784510.72
2019.0,Cleveland,OH,,94493.26
2019.0,Cleveland,OH,,29834.68
2019.0,Cleveland,OH,,45580.67
2019.0,Cleveland,OH,,45580.67
2019.0,Cleveland,OH,,13047.31
2019.0,Cleveland,OH,,42000.0
2019.0,Cleveland,OH,,5000.0
2020.0,Cleveland,OH,,3500.0
2020.0,Cleveland,OH,,161584.45
2020.0,Cleveland,OH,,6852.97
2020.0,Cleveland,OH,,6562.57
2020.0,Cleveland,OH,,3500.0
2020.0,Cleveland,OH,,62500.0
2017.0,Cleveland,OH,,3000000.0
2017.0,Paterson,NJ,2017-05-05,136246.15
2018.0,Paterson,NJ,2018-02-09,270389.89
2020.0,Paterson,NJ,2020-07-23,329271.61
2017.0,Paterson,NJ,2017-03-17,26569.96
2016.0,Paterson,NJ,2016-05-10,45220.6
2017.0,Paterson,NJ,2017-08-11,500000.0
2018.0,Paterson,NJ,2018-02-16,708755.4
2017.0,Paterson,NJ,2017-05-01,100543.44
2020.0,Paterson,NJ,2020-02-07,293563.24
,Paterson,NJ,,602218.19
2016.0,Paterson,NJ,2016-06-16,34035.0
2016.0,Paterson,NJ,2016-12-08,9804.41
2018.0,Paterson,NJ,2018-11-07,105381.09
2017.0,Paterson,NJ,2017-12-15,82779.06
2017.0,Paterson,NJ,2017-12-15,2580.4
2017.0,Paterson,NJ,2017-04-13,66417.34
2019.0,Paterson,NJ,2019-01-04,295967.38
2017.0,Paterson,NJ,2017-10-18,9772.63
2019.0,Paterson,NJ,2019-01-04,90195.95
2019.0,Paterson,NJ,2019-05-03,179687.2
2020.0,Paterson,NJ,2020-04-09,262326.62
2018.0,Paterson,NJ,2018-10-19,41422.91
2020.0,Paterson,NJ,2020-06-15,77941.84
2020.0,Paterson,NJ,2020-01-21,14174.6
2019.0,Paterson,NJ,2019-09-27,66794.0
2020.0,Paterson,NJ,2020-03-02,79453.39
,Paterson,NJ,,35100.0
,Paterson,NJ,,127728.61
,Paterson,NJ,,163481.32
,Paterson,NJ,,69225.0
,Paterson,NJ,,32300.5
,Paterson,NJ,,45018.73
2018.0,Paterson,NJ,2018-11-07,274654.76
2020.0,Paterson,NJ,2020-02-28,7886.6
,Paterson,NJ,,36275.0
2019.0,Paterson,NJ,2019-03-21,37000.0
2020.0,Paterson,NJ,2020-05-27,2187.5
2019.0,Paterson,NJ,2019-06-20,4655.45
2019.0,Paterson,NJ,2019-07-08,6702.5
2019.0,Paterson,NJ,2019-05-09,14317.5
2019.0,Paterson,NJ,2019-08-16,9035.0
,Paterson,NJ,,95500.0
2020.0,Paterson,NJ,2020-06-29,2075.5
,Paterson,NJ,,31000.0
2020.0,Paterson,NJ,2020-01-08,69181.0
,Paterson,NJ,,30500.0
2016.0,Paterson,NJ,2016-04-04,101020.68
2014.0,Paterson,NJ,2014-09-25,21920.9
2012.0,Paterson,NJ,2012-11-07,31712.5
2013.0,Paterson,NJ,2013-05-30,6178.67
2011.0,Paterson,NJ,2011-12-08,2510.71
2013.0,Paterson,NJ,2013-11-20,35245.46
2016.0,Paterson,NJ,2016-03-11,191488.63
2015.0,Paterson,NJ,2015-01-22,36225.77
2016.0,Paterson,NJ,2016-03-11,11196.77
2017.0,Paterson,NJ,2017-03-24,53930.21
2013.0,Paterson,NJ,2013-11-22,59240.55
2015.0,Paterson,NJ,2015-02-16,192732.57
2013.0,Paterson,NJ,2013-02-07,19097.24
2013.0,Paterson,NJ,2013-01-31,572.5
2013.0,Paterson,NJ,2013-08-07,202869.0
2012.0,Paterson,NJ,2012-03-22,4125.0
2013.0,Paterson,NJ,2013-09-13,2009.77
2013.0,Paterson,NJ,2013-11-25,5333.53
2014.0,Paterson,NJ,2014-09-25,13908.86
2016.0,Paterson,NJ,2016-06-13,67983.7
2016.0,Paterson,NJ,2016-02-09,34132.71
,Paterson,NJ,,513532.1
,Paterson,NJ,,610193.2
2010.0,Milwaukee,WI,2010-07-12,75000.0
2011.0,Milwaukee,WI,2011-01-14,750.0
2011.0,Milwaukee,WI,2011-05-18,5000.0
2011.0,Milwaukee,WI,2011-08-22,1000.0
2011.0,Milwaukee,WI,2011-10-06,25000.0
2011.0,Milwaukee,WI,2011-10-13,6500.0
2011.0,Milwaukee,WI,2011-10-14,25000.0
2011.0,Milwaukee,WI,2011-10-14,10000.0
2012.0,Milwaukee,WI,2012-03-19,2000000.0
2012.0,Milwaukee,WI,2012-04-03,30000.0
2012.0,Milwaukee,WI,2012-12-04,600000.0
2013.0,Milwaukee,WI,2013-10-09,98000.0
2013.0,Milwaukee,WI,2013-11-05,2500.0
2014.0,Milwaukee,WI,2014-06-24,47500.0
2014.0,Milwaukee,WI,2014-07-31,5000.0
2014.0,Milwaukee,WI,2014-08-14,8000.0
2014.0,Milwaukee,WI,2014-08-14,12000.0
2014.0,Milwaukee,WI,2014-10-14,1200000.0
2014.0,Milwaukee,WI,2014-10-20,50000.0
2014.0,Milwaukee,WI,2014-12-03,95500.0
2014.0,Milwaukee,WI,2014-12-03,90000.0
2015.0,Milwaukee,WI,2015-01-30,5000.0
2015.0,Milwaukee,WI,2015-03-31,6500000.0
2015.0,Milwaukee,WI,2015-04-30,190000.0
2015.0,Milwaukee,WI,2015-06-01,393500.0
2015.0,Milwaukee,WI,2015-06-04,35000.0
2015.0,Milwaukee,WI,2015-06-08,100000.0
2015.0,Milwaukee,WI,2015-06-18,75000.0
2015.0,Milwaukee,WI,2015-10-29,35000.0
2015.0,Milwaukee,WI,2015-11-25,52500.0
2016.0,Milwaukee,WI,2016-02-01,5000000.0
2016.0,Milwaukee,WI,2016-07-01,10500.0
2017.0,Milwaukee,WI,2017-02-06,110000.0
2017.0,Milwaukee,WI,2017-02-06,2435.0
2017.0,Milwaukee,WI,2017-02-17,3500.0
2017.0,Milwaukee,WI,2017-02-28,2500000.0
2017.0,Milwaukee,WI,2017-05-26,5000.0
2017.0,Milwaukee,WI,2017-07-20,410000.0
2017.0,Milwaukee,WI,2017-02-10,7500.0
2017.0,Milwaukee,WI,2017-08-09,2300000.0
2017.0,Milwaukee,WI,2017-08-28,120000.0
2017.0,Milwaukee,WI,2017-11-01,5000.0
2017.0,Milwaukee,WI,2017-12-05,1987012.0
2017.0,Milwaukee,WI,2017-12-08,624.5
2018.0,Milwaukee,WI,2018-02-08,150000.0
2018.0,Milwaukee,WI,2018-07-23,3405000.0
2018.0,Milwaukee,WI,2018-10-09,35000.0
2019.0,Milwaukee,WI,2019-03-19,18000.0
2019.0,Milwaukee,WI,2019-03-25,36500.0
2019.0,Milwaukee,WI,2019-04-09,24000.0
2019.0,Milwaukee,WI,2019-05-07,5000.0
2019.0,Milwaukee,WI,2019-06-13,2300000.0
2019.0,Milwaukee,WI,2019-07-03,2050000.0
2019.0,Milwaukee,WI,2019-07-09,7500000.0
2019.0,Milwaukee,WI,2019-10-24,160000.0
2019.0,Milwaukee,WI,2019-10-24,100000.0
2019.0,Indianapolis,IN,2019-01-30,90000.0
2019.0,Indianapolis,IN,2019-02-08,4000.0
2019.0,Indianapolis,IN,2019-03-14,9000.0
2019.0,Indianapolis,IN,2019-03-21,2000.0
2019.0,Indianapolis,IN,2019-04-18,50000.0
2019.0,Indianapolis,IN,2019-04-25,21000.0
2019.0,Indianapolis,IN,2019-05-09,1000.0
2019.0,Indianapolis,IN,2019-06-11,6000.0
2019.0,Indianapolis,IN,2019-06-22,2150000.0
2019.0,Indianapolis,IN,2019-06-30,10000.0
2019.0,Indianapolis,IN,2019-07-30,40000.0
2019.0,Indianapolis,IN,2019-07-30,47500.0
2019.0,Indianapolis,IN,2019-09-06,10500.0
2019.0,Indianapolis,IN,2019-09-06,60000.0
2019.0,Indianapolis,IN,2019-09-06,125000.0
2019.0,Indianapolis,IN,2019-09-20,500.0
2019.0,Indianapolis,IN,2019-10-20,22500.0
2019.0,Indianapolis,IN,2019-10-30,6200.0
2019.0,Indianapolis,IN,2019-10-30,15000.0
2019.0,Indianapolis,IN,2019-11-15,10000.0
2019.0,Indianapolis,IN,2019-11-18,26000.0
2019.0,Indianapolis,IN,2019-11-20,5000.0
2019.0,Indianapolis,IN,2019-12-20,4064.0
